program_string,module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color,render_filepath
(C (C (color 1 0 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.666666666666667))) (color 0 1 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.220446049250313e-16)))) (color 0 1 0 (T (T (repeat (T l (M 3.0792014356780038 0 -1.5396007178390019 0.8888888888888891)) 3 (M 1 2.0943951023931953 0 0)) (M 1 0 0 0.4444444444444443)) (M 1 0 0 2.666666666666666)))),square,red,square,green,triangle,green,balanced_data/dim_balanced/totems/dim3/var1/images/553.png
(C (C (color 1 0 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.666666666666667))) (color 0 1 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.220446049250313e-16)))) (color 0 0 1 (T (T (repeat (T l (M 3.0792014356780038 0 -1.5396007178390019 0.8888888888888891)) 3 (M 1 2.0943951023931953 0 0)) (M 1 0 0 0.4444444444444443)) (M 1 0 0 2.666666666666666)))),square,red,square,green,triangle,blue,balanced_data/dim_balanced/totems/dim3/var1/images/554.png
(C (C (color 1 0 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.666666666666667))) (color 0 1 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.220446049250313e-16)))) (color 1 0 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 2.666666666666666)))),square,red,square,green,square,red,balanced_data/dim_balanced/totems/dim3/var1/images/555.png
(C (C (color 1 0 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.666666666666667))) (color 0 1 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.220446049250313e-16)))) (color 0 1 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 2.666666666666666)))),square,red,square,green,square,green,balanced_data/dim_balanced/totems/dim3/var1/images/556.png
(C (C (color 1 0 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.666666666666667))) (color 0 1 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.220446049250313e-16)))) (color 0 0 1 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 2.666666666666666)))),square,red,square,green,square,blue,balanced_data/dim_balanced/totems/dim3/var1/images/557.png
(C (C (color 1 0 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.666666666666667))) (color 0 0 1 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.220446049250313e-16)))) (color 1 0 0 (T (repeat (T l (M 0.13975407808810986 0 -0.06987703904405493 1.3333333333333333)) 60 (M 1 0.10471975511965977 0 0)) (M 1 0 0 2.666666666666666)))),square,red,square,blue,circle,red,balanced_data/dim_balanced/totems/dim3/var1/images/558.png
(C (C (color 1 0 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.666666666666667))) (color 0 0 1 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.220446049250313e-16)))) (color 0 1 0 (T (repeat (T l (M 0.13975407808810986 0 -0.06987703904405493 1.3333333333333333)) 60 (M 1 0.10471975511965977 0 0)) (M 1 0 0 2.666666666666666)))),square,red,square,blue,circle,green,balanced_data/dim_balanced/totems/dim3/var1/images/559.png
(C (C (color 1 0 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.666666666666667))) (color 0 0 1 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.220446049250313e-16)))) (color 0 0 1 (T (repeat (T l (M 0.13975407808810986 0 -0.06987703904405493 1.3333333333333333)) 60 (M 1 0.10471975511965977 0 0)) (M 1 0 0 2.666666666666666)))),square,red,square,blue,circle,blue,balanced_data/dim_balanced/totems/dim3/var1/images/560.png
(C (C (color 1 0 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.666666666666667))) (color 0 0 1 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.220446049250313e-16)))) (color 1 0 0 (T (T (repeat (T l (M 3.0792014356780038 0 -1.5396007178390019 0.8888888888888891)) 3 (M 1 2.0943951023931953 0 0)) (M 1 0 0 0.4444444444444443)) (M 1 0 0 2.666666666666666)))),square,red,square,blue,triangle,red,balanced_data/dim_balanced/totems/dim3/var1/images/561.png
(C (C (color 1 0 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.666666666666667))) (color 0 0 1 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.220446049250313e-16)))) (color 0 1 0 (T (T (repeat (T l (M 3.0792014356780038 0 -1.5396007178390019 0.8888888888888891)) 3 (M 1 2.0943951023931953 0 0)) (M 1 0 0 0.4444444444444443)) (M 1 0 0 2.666666666666666)))),square,red,square,blue,triangle,green,balanced_data/dim_balanced/totems/dim3/var1/images/562.png
(C (C (color 1 0 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.666666666666667))) (color 0 0 1 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.220446049250313e-16)))) (color 0 0 1 (T (T (repeat (T l (M 3.0792014356780038 0 -1.5396007178390019 0.8888888888888891)) 3 (M 1 2.0943951023931953 0 0)) (M 1 0 0 0.4444444444444443)) (M 1 0 0 2.666666666666666)))),square,red,square,blue,triangle,blue,balanced_data/dim_balanced/totems/dim3/var1/images/563.png
(C (C (color 1 0 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.666666666666667))) (color 0 0 1 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.220446049250313e-16)))) (color 1 0 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 2.666666666666666)))),square,red,square,blue,square,red,balanced_data/dim_balanced/totems/dim3/var1/images/564.png
(C (C (color 1 0 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.666666666666667))) (color 0 0 1 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.220446049250313e-16)))) (color 0 1 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 2.666666666666666)))),square,red,square,blue,square,green,balanced_data/dim_balanced/totems/dim3/var1/images/565.png
(C (C (color 1 0 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.666666666666667))) (color 0 0 1 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.220446049250313e-16)))) (color 0 0 1 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 2.666666666666666)))),square,red,square,blue,square,blue,balanced_data/dim_balanced/totems/dim3/var1/images/566.png
(C (C (color 0 1 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.666666666666667))) (color 1 0 0 (T (repeat (T l (M 0.13975407808810986 0 -0.06987703904405493 1.3333333333333333)) 60 (M 1 0.10471975511965977 0 0)) (M 1 0 0 -2.220446049250313e-16)))) (color 1 0 0 (T (repeat (T l (M 0.13975407808810986 0 -0.06987703904405493 1.3333333333333333)) 60 (M 1 0.10471975511965977 0 0)) (M 1 0 0 2.666666666666666)))),square,green,circle,red,circle,red,balanced_data/dim_balanced/totems/dim3/var1/images/567.png
(C (C (color 0 1 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.666666666666667))) (color 1 0 0 (T (repeat (T l (M 0.13975407808810986 0 -0.06987703904405493 1.3333333333333333)) 60 (M 1 0.10471975511965977 0 0)) (M 1 0 0 -2.220446049250313e-16)))) (color 0 1 0 (T (repeat (T l (M 0.13975407808810986 0 -0.06987703904405493 1.3333333333333333)) 60 (M 1 0.10471975511965977 0 0)) (M 1 0 0 2.666666666666666)))),square,green,circle,red,circle,green,balanced_data/dim_balanced/totems/dim3/var1/images/568.png
(C (C (color 0 1 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.666666666666667))) (color 1 0 0 (T (repeat (T l (M 0.13975407808810986 0 -0.06987703904405493 1.3333333333333333)) 60 (M 1 0.10471975511965977 0 0)) (M 1 0 0 -2.220446049250313e-16)))) (color 0 0 1 (T (repeat (T l (M 0.13975407808810986 0 -0.06987703904405493 1.3333333333333333)) 60 (M 1 0.10471975511965977 0 0)) (M 1 0 0 2.666666666666666)))),square,green,circle,red,circle,blue,balanced_data/dim_balanced/totems/dim3/var1/images/569.png
(C (C (color 0 1 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.666666666666667))) (color 1 0 0 (T (repeat (T l (M 0.13975407808810986 0 -0.06987703904405493 1.3333333333333333)) 60 (M 1 0.10471975511965977 0 0)) (M 1 0 0 -2.220446049250313e-16)))) (color 1 0 0 (T (T (repeat (T l (M 3.0792014356780038 0 -1.5396007178390019 0.8888888888888891)) 3 (M 1 2.0943951023931953 0 0)) (M 1 0 0 0.4444444444444443)) (M 1 0 0 2.666666666666666)))),square,green,circle,red,triangle,red,balanced_data/dim_balanced/totems/dim3/var1/images/570.png
(C (C (color 0 1 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.666666666666667))) (color 1 0 0 (T (repeat (T l (M 0.13975407808810986 0 -0.06987703904405493 1.3333333333333333)) 60 (M 1 0.10471975511965977 0 0)) (M 1 0 0 -2.220446049250313e-16)))) (color 0 1 0 (T (T (repeat (T l (M 3.0792014356780038 0 -1.5396007178390019 0.8888888888888891)) 3 (M 1 2.0943951023931953 0 0)) (M 1 0 0 0.4444444444444443)) (M 1 0 0 2.666666666666666)))),square,green,circle,red,triangle,green,balanced_data/dim_balanced/totems/dim3/var1/images/571.png
(C (C (color 0 1 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.666666666666667))) (color 1 0 0 (T (repeat (T l (M 0.13975407808810986 0 -0.06987703904405493 1.3333333333333333)) 60 (M 1 0.10471975511965977 0 0)) (M 1 0 0 -2.220446049250313e-16)))) (color 0 0 1 (T (T (repeat (T l (M 3.0792014356780038 0 -1.5396007178390019 0.8888888888888891)) 3 (M 1 2.0943951023931953 0 0)) (M 1 0 0 0.4444444444444443)) (M 1 0 0 2.666666666666666)))),square,green,circle,red,triangle,blue,balanced_data/dim_balanced/totems/dim3/var1/images/572.png
(C (C (color 0 1 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.666666666666667))) (color 1 0 0 (T (repeat (T l (M 0.13975407808810986 0 -0.06987703904405493 1.3333333333333333)) 60 (M 1 0.10471975511965977 0 0)) (M 1 0 0 -2.220446049250313e-16)))) (color 1 0 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 2.666666666666666)))),square,green,circle,red,square,red,balanced_data/dim_balanced/totems/dim3/var1/images/573.png
(C (C (color 0 1 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.666666666666667))) (color 1 0 0 (T (repeat (T l (M 0.13975407808810986 0 -0.06987703904405493 1.3333333333333333)) 60 (M 1 0.10471975511965977 0 0)) (M 1 0 0 -2.220446049250313e-16)))) (color 0 1 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 2.666666666666666)))),square,green,circle,red,square,green,balanced_data/dim_balanced/totems/dim3/var1/images/574.png
(C (C (color 0 1 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.666666666666667))) (color 1 0 0 (T (repeat (T l (M 0.13975407808810986 0 -0.06987703904405493 1.3333333333333333)) 60 (M 1 0.10471975511965977 0 0)) (M 1 0 0 -2.220446049250313e-16)))) (color 0 0 1 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 2.666666666666666)))),square,green,circle,red,square,blue,balanced_data/dim_balanced/totems/dim3/var1/images/575.png
(C (C (color 0 1 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.666666666666667))) (color 0 1 0 (T (repeat (T l (M 0.13975407808810986 0 -0.06987703904405493 1.3333333333333333)) 60 (M 1 0.10471975511965977 0 0)) (M 1 0 0 -2.220446049250313e-16)))) (color 1 0 0 (T (repeat (T l (M 0.13975407808810986 0 -0.06987703904405493 1.3333333333333333)) 60 (M 1 0.10471975511965977 0 0)) (M 1 0 0 2.666666666666666)))),square,green,circle,green,circle,red,balanced_data/dim_balanced/totems/dim3/var1/images/576.png
(C (C (color 0 1 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.666666666666667))) (color 0 1 0 (T (repeat (T l (M 0.13975407808810986 0 -0.06987703904405493 1.3333333333333333)) 60 (M 1 0.10471975511965977 0 0)) (M 1 0 0 -2.220446049250313e-16)))) (color 0 1 0 (T (repeat (T l (M 0.13975407808810986 0 -0.06987703904405493 1.3333333333333333)) 60 (M 1 0.10471975511965977 0 0)) (M 1 0 0 2.666666666666666)))),square,green,circle,green,circle,green,balanced_data/dim_balanced/totems/dim3/var1/images/577.png
(C (C (color 0 1 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.666666666666667))) (color 0 1 0 (T (repeat (T l (M 0.13975407808810986 0 -0.06987703904405493 1.3333333333333333)) 60 (M 1 0.10471975511965977 0 0)) (M 1 0 0 -2.220446049250313e-16)))) (color 0 0 1 (T (repeat (T l (M 0.13975407808810986 0 -0.06987703904405493 1.3333333333333333)) 60 (M 1 0.10471975511965977 0 0)) (M 1 0 0 2.666666666666666)))),square,green,circle,green,circle,blue,balanced_data/dim_balanced/totems/dim3/var1/images/578.png
(C (C (color 0 1 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.666666666666667))) (color 0 1 0 (T (repeat (T l (M 0.13975407808810986 0 -0.06987703904405493 1.3333333333333333)) 60 (M 1 0.10471975511965977 0 0)) (M 1 0 0 -2.220446049250313e-16)))) (color 1 0 0 (T (T (repeat (T l (M 3.0792014356780038 0 -1.5396007178390019 0.8888888888888891)) 3 (M 1 2.0943951023931953 0 0)) (M 1 0 0 0.4444444444444443)) (M 1 0 0 2.666666666666666)))),square,green,circle,green,triangle,red,balanced_data/dim_balanced/totems/dim3/var1/images/579.png
(C (C (color 0 1 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.666666666666667))) (color 0 1 0 (T (repeat (T l (M 0.13975407808810986 0 -0.06987703904405493 1.3333333333333333)) 60 (M 1 0.10471975511965977 0 0)) (M 1 0 0 -2.220446049250313e-16)))) (color 0 1 0 (T (T (repeat (T l (M 3.0792014356780038 0 -1.5396007178390019 0.8888888888888891)) 3 (M 1 2.0943951023931953 0 0)) (M 1 0 0 0.4444444444444443)) (M 1 0 0 2.666666666666666)))),square,green,circle,green,triangle,green,balanced_data/dim_balanced/totems/dim3/var1/images/580.png
(C (C (color 0 1 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.666666666666667))) (color 0 1 0 (T (repeat (T l (M 0.13975407808810986 0 -0.06987703904405493 1.3333333333333333)) 60 (M 1 0.10471975511965977 0 0)) (M 1 0 0 -2.220446049250313e-16)))) (color 0 0 1 (T (T (repeat (T l (M 3.0792014356780038 0 -1.5396007178390019 0.8888888888888891)) 3 (M 1 2.0943951023931953 0 0)) (M 1 0 0 0.4444444444444443)) (M 1 0 0 2.666666666666666)))),square,green,circle,green,triangle,blue,balanced_data/dim_balanced/totems/dim3/var1/images/581.png
(C (C (color 0 1 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.666666666666667))) (color 0 1 0 (T (repeat (T l (M 0.13975407808810986 0 -0.06987703904405493 1.3333333333333333)) 60 (M 1 0.10471975511965977 0 0)) (M 1 0 0 -2.220446049250313e-16)))) (color 1 0 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 2.666666666666666)))),square,green,circle,green,square,red,balanced_data/dim_balanced/totems/dim3/var1/images/582.png
(C (C (color 0 1 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.666666666666667))) (color 0 1 0 (T (repeat (T l (M 0.13975407808810986 0 -0.06987703904405493 1.3333333333333333)) 60 (M 1 0.10471975511965977 0 0)) (M 1 0 0 -2.220446049250313e-16)))) (color 0 1 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 2.666666666666666)))),square,green,circle,green,square,green,balanced_data/dim_balanced/totems/dim3/var1/images/583.png
(C (C (color 0 1 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.666666666666667))) (color 0 1 0 (T (repeat (T l (M 0.13975407808810986 0 -0.06987703904405493 1.3333333333333333)) 60 (M 1 0.10471975511965977 0 0)) (M 1 0 0 -2.220446049250313e-16)))) (color 0 0 1 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 2.666666666666666)))),square,green,circle,green,square,blue,balanced_data/dim_balanced/totems/dim3/var1/images/584.png
(C (C (color 0 1 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.666666666666667))) (color 0 0 1 (T (repeat (T l (M 0.13975407808810986 0 -0.06987703904405493 1.3333333333333333)) 60 (M 1 0.10471975511965977 0 0)) (M 1 0 0 -2.220446049250313e-16)))) (color 1 0 0 (T (repeat (T l (M 0.13975407808810986 0 -0.06987703904405493 1.3333333333333333)) 60 (M 1 0.10471975511965977 0 0)) (M 1 0 0 2.666666666666666)))),square,green,circle,blue,circle,red,balanced_data/dim_balanced/totems/dim3/var1/images/585.png
(C (C (color 0 1 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.666666666666667))) (color 0 0 1 (T (repeat (T l (M 0.13975407808810986 0 -0.06987703904405493 1.3333333333333333)) 60 (M 1 0.10471975511965977 0 0)) (M 1 0 0 -2.220446049250313e-16)))) (color 0 1 0 (T (repeat (T l (M 0.13975407808810986 0 -0.06987703904405493 1.3333333333333333)) 60 (M 1 0.10471975511965977 0 0)) (M 1 0 0 2.666666666666666)))),square,green,circle,blue,circle,green,balanced_data/dim_balanced/totems/dim3/var1/images/586.png
(C (C (color 0 1 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.666666666666667))) (color 0 0 1 (T (repeat (T l (M 0.13975407808810986 0 -0.06987703904405493 1.3333333333333333)) 60 (M 1 0.10471975511965977 0 0)) (M 1 0 0 -2.220446049250313e-16)))) (color 0 0 1 (T (repeat (T l (M 0.13975407808810986 0 -0.06987703904405493 1.3333333333333333)) 60 (M 1 0.10471975511965977 0 0)) (M 1 0 0 2.666666666666666)))),square,green,circle,blue,circle,blue,balanced_data/dim_balanced/totems/dim3/var1/images/587.png
(C (C (color 0 1 0 (T (repeat (T l (M 2.666666666666666 0 -1.333333333333333 1.3333333333333333)) 4 (M 1 1.5707963267948966 0 0)) (M 1 0 0 -2.666666666666667))) (color 0 0 1 (T (repeat (T l (M 0.13975407808810986 0 -0.06987703904405493 1.3333333333333333)) 60 (M 1 0.10471975511965977 0 0)) (M 1 0 0 -2.220446049250313e-16)))) (color 1 0 0 (T (T (repeat (T l (M 3.0792014356780038 0 -1.5396007178390019 0.8888888888888891)) 3 (M 1 2.0943951023931953 0 0)) (M 1 0 0 0.4444444444444443)) (M 1 0 0 2.666666666666666)))),square,green,circle,blue,triangle,red,balanced_data/dim_balanced/totems/dim3/var1/images/588.png
